1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
13.04699505991585,12.928705678097211,14.429989622729945,13.91792964330494,13.972476919568692,14.48683478342129,14.250324249030744,14.119786404148442,13.79409714043999,13.554224072605844,11.34720875467519,5.429985431045984,3.7007047717712154,0.03522746836590004,-1.1578802692049541,0.08489187576716999,-0.0651321535667251,-1.1569335129376201,1.555130327663485,2.9710015809144297,5.55244610193356,7.75208930745626,12.269215620424195,13.741145912377245
13.468121539636234,14.633023822445486,14.649412445942838,14.271757451408735,14.174519988929148,14.450567788578894,13.31428113670138,13.608025837302945,12.160594416509639,12.763231330837495,8.353985650392064,2.3536713751129503,-0.45081919070514875,-2.3347036310829945,-4.16618618983161,-4.51980619954526,-3.9740580514349246,-2.4734995012559664,0.4779002094225206,0.39551566565210994,1.6535684050606,4.870083195109234,9.772902090752345,12.777499893399135
3.814226566796424,8.112781854885235,8.692016857552755,8.715804511187656,8.55636850995249,8.215118509652074,6.853757743857896,5.619542293251184,4.77076325215713,3.239608316142165,0.9294001967119099,-4.150880063978565,-5.540779702889755,-5.92835127714895,-7.1858906354091445,-7.846223114912839,-7.806387703197184,-7.070103484694035,-4.686454079353905,-4.475280554313189,-4.068569573237554,-1.6661986339263999,2.6039276192356002,4.19902825093453
10.694602428687585,11.88165216624339,10.705738083650106,11.664118283971684,11.327482630214584,10.440640673375025,10.826997659479586,11.288175139957335,11.709305599897736,10.709317932883076,11.056443607818485,2.88114621391267,-2.249635469969,-3.5303153078523253,-6.6192428401173995,-5.577018147594854,-7.0444233611456655,-3.3796660038902413,-4.364030372964195,-3.3707654585497098,-1.3886263755690802,5.0767949639336445,10.194898959121078,12.179231998718976
11.347731554855894,13.239528944130674,13.172165165051888,13.023514988319496,11.890429747598544,12.993119594607842,11.210815891047426,12.106573092191095,12.4923425154238,13.03781192454598,12.680539701989087,8.32054064719676,1.7131354198742499,-0.8886658921434551,-3.047576580862325,-2.432478464927015,-4.554564949998009,-2.6217727459877653,-3.102542896825765,-1.4194704994209402,-0.5783160056422401,7.461489546975175,11.08743448567324,9.259398395300185
14.361182685518639,14.740394674432089,14.740394674432089,14.740394674432089,14.740383924432091,14.733552854713889,14.228214705149488,14.725143594774295,14.343195722753592,14.45271077795029,14.476108053052338,14.740383924432091,7.33282236266916,4.061982815732135,1.5191529733340299,-1.5845593636369912,0.6717214000305899,1.4509982125569414,1.453919196907309,2.9803989745965804,7.64216022256811,13.09568457292234,14.52497367040784,14.774535969843992
6.593796241981862,9.861276128194715,9.070323104849964,10.19587212336629,8.47537889150924,8.567423960087394,7.741863324067411,7.98679305573192,7.871895707182515,7.4394653761847245,7.084627531556945,3.9341844229544547,-0.8155080130425001,-4.00541339285958,-5.585946921234165,-6.347010745970936,-6.048983534963505,-4.435194531933339,-2.57702189107499,-4.073071638099606,-1.1824106842235298,2.62341151443787,6.431346024982075,7.338511954855934
14.740383924432091,14.740383924432091,14.740383924432091,14.775269821973641,14.775269821973641,14.740394674432089,14.73212187131324,14.740383924432091,14.740383924432091,14.740383924432091,14.740383924432091,9.675960005651252,4.187637046773671,0.8293224647317801,-1.3197901843953799,-2.64862118452012,-1.04447441629713,0.047077567571395085,0.2399359253721414,0.8150268441904736,3.9895149521898943,10.274149551894695,14.740383924432091,14.740383924432091
14.74014467443209,14.74014467443209,14.74014467443209,14.740383924432091,14.740383924432091,14.740383924432091,14.731230917496536,14.740383924432091,14.740383924432091,14.740383924432091,14.74014467443209,6.940881038041165,4.12207679505922,-0.55371799575148,-4.38452072831441,-5.058853320540487,-4.857620823559345,-0.9907381144894751,0.020049731896978003,-1.473143492300435,0.10527106623345484,4.7985221325696,14.643326784683094,14.644581540346941
12.562435435560815,14.481834173827247,13.37707185652349,14.19930474428909,14.463369932423216,14.16175632699719,14.480341429137237,13.528477812389431,13.31541375873754,14.252992901344044,11.65328378418638,5.110098382663285,0.6483625249384102,-1.274746644063045,-3.191407399216792,-4.44761448406951,-4.85399421617115,-1.7482261985818148,-3.924253557961865,-2.269115747612265,0.9515425217141401,3.1481185743907,8.663412443925319,12.683074463185191
10.13674228898698,11.385905639423296,10.837718813997098,11.591879618309575,11.86765556091734,10.8010684701954,11.452554919738045,9.115388053024994,10.233000959901895,9.617834674508792,5.485486572764195,1.719440432107959,-3.381323173781659,-4.766525806546291,-7.224678936516326,-6.326465556809951,-6.478921597708015,-6.225833764149701,-4.867633939597345,-3.8080836859383145,-1.33285063754598,0.25330687652913497,2.3527514777935403,9.892465339417397
12.77605144544825,11.85745323902259,13.53852655133723,12.716340011759998,13.131453807766144,12.158868706000536,12.74620620614163,11.32695737493364,12.31096345631799,13.07143571034404,6.974401181637205,2.05906064592036,0.75585601241065,-0.9005194531010001,-3.3984173792347097,-4.7053354007362,-3.509120057255615,-2.5826452257408947,-2.56011074577758,-1.869664061553895,0.4413139394864749,2.37214126205487,5.895587363081905,11.08002541279367
